student_id,student_name,grade_label,district_name,school_name,subject_id,fall_score,spring_score,scaled_growth,percentile_change,fall_band,spring_band,growth_flag
STU00721,Skyler Lee,2,Riverside Unified,Oak Ridge Elementary,SUBJ_M,675.0,738.6,63.6,14,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00722,Rowan Martinez,K,Riverside Unified,Oak Ridge Elementary,SUBJ_R,240.3,363.5,123.2,26,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00722,Rowan Martinez,K,Riverside Unified,Oak Ridge Elementary,SUBJ_M,132.9,170.5,37.6,6,On Watch,At/Above Benchmark,Strong Growth
STU00723,Riley Hill,3,Riverside Unified,Oak Ridge Elementary,SUBJ_R,408.5,340.4,-68.1,-14,On Watch,Intervention,Declining
STU00723,Riley Hill,3,Riverside Unified,Oak Ridge Elementary,SUBJ_M,444.8,511.8,67.0,25,On Watch,At/Above Benchmark,Strong Growth
STU00724,Harper Smith,3,Riverside Unified,Oak Ridge Elementary,SUBJ_R,501.7,447.2,-54.5,-10,At/Above Benchmark,On Watch,Declining
STU00724,Harper Smith,3,Riverside Unified,Oak Ridge Elementary,SUBJ_M,365.5,505.6,140.1,25,Intervention,At/Above Benchmark,Strong Growth
STU00725,Reese Patel,K,Riverside Unified,Oak Ridge Elementary,SUBJ_R,248.2,307.3,59.1,17,On Watch,At/Above Benchmark,Strong Growth
STU00725,Reese Patel,K,Riverside Unified,Oak Ridge Elementary,SUBJ_M,50.0,163.1,113.1,7,On Watch,On Watch,Strong Growth
STU00726,Jordan Hill,1,Riverside Unified,Oak Ridge Elementary,SUBJ_R,426.0,562.2,136.2,12,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00726,Jordan Hill,1,Riverside Unified,Oak Ridge Elementary,SUBJ_M,98.1,310.4,212.3,37,Intervention,At/Above Benchmark,Strong Growth
STU00727,Skyler Nguyen,5,Riverside Unified,Oak Ridge Elementary,SUBJ_R,497.6,582.9,85.3,5,Intervention,Intervention,Strong Growth
STU00727,Skyler Nguyen,5,Riverside Unified,Oak Ridge Elementary,SUBJ_M,654.4,671.7,17.3,6,At/Above Benchmark,At/Above Benchmark,On Track
STU00728,Riley Johnson,1,Riverside Unified,Oak Ridge Elementary,SUBJ_R,338.8,386.0,47.2,-8,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00728,Riley Johnson,1,Riverside Unified,Oak Ridge Elementary,SUBJ_M,297.0,222.5,-74.5,-8,At/Above Benchmark,On Watch,Declining
STU00729,Emery Wilson,1,Riverside Unified,Oak Ridge Elementary,SUBJ_R,340.1,355.9,15.8,5,At/Above Benchmark,At/Above Benchmark,On Track
STU00729,Emery Wilson,1,Riverside Unified,Oak Ridge Elementary,SUBJ_M,353.2,308.5,-44.7,-5,At/Above Benchmark,At/Above Benchmark,Declining
STU00730,Quinn Kim,1,Riverside Unified,Oak Ridge Elementary,SUBJ_R,386.3,305.4,-80.9,-9,At/Above Benchmark,At/Above Benchmark,Declining
STU00730,Quinn Kim,1,Riverside Unified,Oak Ridge Elementary,SUBJ_M,167.2,133.3,-33.9,0,Intervention,Intervention,Declining
STU00731,Emery Anderson,1,Riverside Unified,Oak Ridge Elementary,SUBJ_R,50.5,95.3,44.8,6,Urgent Intervention,Urgent Intervention,Strong Growth
STU00731,Emery Anderson,1,Riverside Unified,Oak Ridge Elementary,SUBJ_M,298.6,288.9,-9.7,-7,At/Above Benchmark,At/Above Benchmark,Declining
STU00732,Parker Johnson,1,Riverside Unified,Oak Ridge Elementary,SUBJ_R,431.8,503.6,71.8,10,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00732,Parker Johnson,1,Riverside Unified,Oak Ridge Elementary,SUBJ_M,447.5,575.6,128.1,17,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00733,Harper Thomas,2,Riverside Unified,Oak Ridge Elementary,SUBJ_R,452.0,554.9,102.9,17,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00733,Harper Thomas,2,Riverside Unified,Oak Ridge Elementary,SUBJ_M,99.8,103.5,3.7,13,Urgent Intervention,Intervention,Flat
STU00734,Kai Anderson,3,Riverside Unified,Oak Ridge Elementary,SUBJ_R,365.1,475.2,110.1,12,On Watch,On Watch,Strong Growth
STU00734,Kai Anderson,3,Riverside Unified,Oak Ridge Elementary,SUBJ_M,623.2,525.2,-98.0,-14,At/Above Benchmark,At/Above Benchmark,Declining
STU00735,Logan Lee,4,Riverside Unified,Oak Ridge Elementary,SUBJ_R,609.6,730.2,120.6,19,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00735,Logan Lee,4,Riverside Unified,Oak Ridge Elementary,SUBJ_M,534.9,425.7,-109.2,-17,At/Above Benchmark,On Watch,Declining
STU00736,Harper Young,2,Riverside Unified,Oak Ridge Elementary,SUBJ_R,432.0,550.6,118.6,6,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00736,Harper Young,2,Riverside Unified,Oak Ridge Elementary,SUBJ_M,367.1,475.3,108.2,26,On Watch,At/Above Benchmark,Strong Growth
STU00737,Devon Garcia,2,Riverside Unified,Oak Ridge Elementary,SUBJ_R,600.2,694.2,94.0,11,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00737,Devon Garcia,2,Riverside Unified,Oak Ridge Elementary,SUBJ_M,326.3,447.8,121.5,20,On Watch,At/Above Benchmark,Strong Growth
STU00738,Harper Chen,4,Riverside Unified,Oak Ridge Elementary,SUBJ_R,563.5,677.8,114.3,10,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00738,Harper Chen,4,Riverside Unified,Oak Ridge Elementary,SUBJ_M,753.7,742.0,-11.7,1,At/Above Benchmark,At/Above Benchmark,Declining
STU00739,Logan Martinez,2,Riverside Unified,Oak Ridge Elementary,SUBJ_R,418.5,522.0,103.5,13,On Watch,At/Above Benchmark,Strong Growth
STU00739,Logan Martinez,2,Riverside Unified,Oak Ridge Elementary,SUBJ_M,673.6,709.8,36.2,12,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00740,Riley Rivera,5,Riverside Unified,Oak Ridge Elementary,SUBJ_R,641.4,772.2,130.8,25,On Watch,At/Above Benchmark,Strong Growth
STU00740,Riley Rivera,5,Riverside Unified,Oak Ridge Elementary,SUBJ_M,752.8,610.6,-142.2,-18,At/Above Benchmark,On Watch,Declining
STU00741,Devon Davis,4,Riverside Unified,Oak Ridge Elementary,SUBJ_R,623.7,733.8,110.1,12,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00741,Devon Davis,4,Riverside Unified,Oak Ridge Elementary,SUBJ_M,405.1,504.8,99.7,11,On Watch,On Watch,Strong Growth
STU00742,Rowan Anderson,3,Riverside Unified,Oak Ridge Elementary,SUBJ_R,383.1,440.7,57.6,7,Intervention,On Watch,Strong Growth
STU00742,Rowan Anderson,3,Riverside Unified,Oak Ridge Elementary,SUBJ_M,164.2,221.7,57.5,12,Urgent Intervention,Intervention,Strong Growth
STU00743,Quinn Kim,2,Riverside Unified,Oak Ridge Elementary,SUBJ_R,197.0,239.6,42.6,3,Intervention,Intervention,Strong Growth
STU00743,Quinn Kim,2,Riverside Unified,Oak Ridge Elementary,SUBJ_M,469.9,535.6,65.7,13,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00744,Avery Anderson,4,Riverside Unified,Oak Ridge Elementary,SUBJ_R,676.0,635.4,-40.6,-4,At/Above Benchmark,At/Above Benchmark,Declining
STU00744,Avery Anderson,4,Riverside Unified,Oak Ridge Elementary,SUBJ_M,670.8,771.6,100.8,19,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00745,Logan Davis,3,Riverside Unified,Oak Ridge Elementary,SUBJ_R,559.0,674.6,115.6,7,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00745,Logan Davis,3,Riverside Unified,Oak Ridge Elementary,SUBJ_M,440.7,460.3,19.6,12,On Watch,At/Above Benchmark,On Track
STU00746,Skyler Thomas,1,Riverside Unified,Oak Ridge Elementary,SUBJ_R,464.0,470.1,6.1,-1,At/Above Benchmark,At/Above Benchmark,Flat
STU00746,Skyler Thomas,1,Riverside Unified,Oak Ridge Elementary,SUBJ_M,432.2,458.0,25.8,18,At/Above Benchmark,At/Above Benchmark,On Track
STU00747,Skyler Lopez,2,Riverside Unified,Oak Ridge Elementary,SUBJ_R,599.2,529.1,-70.1,-23,At/Above Benchmark,At/Above Benchmark,Declining
STU00747,Skyler Lopez,2,Riverside Unified,Oak Ridge Elementary,SUBJ_M,542.5,606.0,63.5,-1,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00748,Sage Lee,5,Riverside Unified,Oak Ridge Elementary,SUBJ_R,703.5,774.0,70.5,10,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00748,Sage Lee,5,Riverside Unified,Oak Ridge Elementary,SUBJ_M,580.9,509.3,-71.6,-5,On Watch,Intervention,Declining
STU00749,Kai Lopez,2,Riverside Unified,Oak Ridge Elementary,SUBJ_R,329.0,276.2,-52.8,-9,On Watch,Intervention,Declining
STU00749,Kai Lopez,2,Riverside Unified,Oak Ridge Elementary,SUBJ_M,471.9,544.0,72.1,4,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00750,Jamie Hill,1,Riverside Unified,Oak Ridge Elementary,SUBJ_R,360.9,345.6,-15.3,-4,At/Above Benchmark,At/Above Benchmark,Declining
STU00750,Jamie Hill,1,Riverside Unified,Oak Ridge Elementary,SUBJ_M,312.0,309.5,-2.5,-7,At/Above Benchmark,At/Above Benchmark,Flat
STU00751,Casey Nguyen,3,Riverside Unified,Oak Ridge Elementary,SUBJ_R,660.5,707.7,47.2,9,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00751,Casey Nguyen,3,Riverside Unified,Oak Ridge Elementary,SUBJ_M,665.7,629.4,-36.3,-2,At/Above Benchmark,At/Above Benchmark,Declining
STU00752,Kai Anderson,3,Riverside Unified,Oak Ridge Elementary,SUBJ_R,702.5,774.2,71.7,19,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00752,Kai Anderson,3,Riverside Unified,Oak Ridge Elementary,SUBJ_M,400.7,346.8,-53.9,4,Intervention,On Watch,Declining
STU00753,Emery Garcia,K,Riverside Unified,Oak Ridge Elementary,SUBJ_R,50.0,50.0,0.0,9,Intervention,On Watch,Flat
STU00753,Emery Garcia,K,Riverside Unified,Oak Ridge Elementary,SUBJ_M,156.3,265.5,109.2,17,On Watch,At/Above Benchmark,Strong Growth
STU00754,Kai Nguyen,5,Riverside Unified,Oak Ridge Elementary,SUBJ_R,599.1,793.6,194.5,27,On Watch,At/Above Benchmark,Strong Growth
STU00754,Kai Nguyen,5,Riverside Unified,Oak Ridge Elementary,SUBJ_M,804.4,786.8,-17.6,-12,At/Above Benchmark,At/Above Benchmark,Declining
STU00755,Harper Rivera,K,Riverside Unified,Oak Ridge Elementary,SUBJ_R,362.5,310.4,-52.1,-9,At/Above Benchmark,At/Above Benchmark,Declining
STU00755,Harper Rivera,K,Riverside Unified,Oak Ridge Elementary,SUBJ_M,81.8,132.1,50.3,4,On Watch,On Watch,Strong Growth
STU00756,Sage Martinez,2,Riverside Unified,Oak Ridge Elementary,SUBJ_R,693.0,695.0,2.0,9,At/Above Benchmark,At/Above Benchmark,Flat
STU00756,Sage Martinez,2,Riverside Unified,Oak Ridge Elementary,SUBJ_M,88.5,124.0,35.5,0,Urgent Intervention,Urgent Intervention,Strong Growth
STU00757,Sage Patel,4,Riverside Unified,Oak Ridge Elementary,SUBJ_R,619.8,815.4,195.6,9,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00757,Sage Patel,4,Riverside Unified,Oak Ridge Elementary,SUBJ_M,336.4,386.4,50.0,4,Urgent Intervention,Intervention,Strong Growth
STU00758,Casey Anderson,1,Riverside Unified,Oak Ridge Elementary,SUBJ_R,439.3,510.1,70.8,24,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00758,Casey Anderson,1,Riverside Unified,Oak Ridge Elementary,SUBJ_M,346.6,333.7,-12.9,-7,At/Above Benchmark,At/Above Benchmark,Declining
STU00759,Sage Walker,3,Riverside Unified,Oak Ridge Elementary,SUBJ_R,354.4,516.9,162.5,17,On Watch,At/Above Benchmark,Strong Growth
STU00759,Sage Walker,3,Riverside Unified,Oak Ridge Elementary,SUBJ_M,469.1,551.6,82.5,8,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00760,Riley Wilson,5,Riverside Unified,Oak Ridge Elementary,SUBJ_R,926.6,1089.2,162.6,18,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00760,Riley Wilson,5,Riverside Unified,Oak Ridge Elementary,SUBJ_M,828.6,933.4,104.8,26,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00761,Jamie Rivera,1,Riverside Unified,Oak Ridge Elementary,SUBJ_R,572.2,603.0,30.8,-19,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00761,Jamie Rivera,1,Riverside Unified,Oak Ridge Elementary,SUBJ_M,304.7,288.2,-16.5,2,On Watch,On Watch,Declining
STU00762,Harper Smith,K,Riverside Unified,Oak Ridge Elementary,SUBJ_R,382.4,410.8,28.4,-7,At/Above Benchmark,At/Above Benchmark,On Track
STU00762,Harper Smith,K,Riverside Unified,Oak Ridge Elementary,SUBJ_M,50.0,129.8,79.8,22,Intervention,On Watch,Strong Growth
STU00763,Jamie Hill,2,Riverside Unified,Oak Ridge Elementary,SUBJ_R,587.0,720.5,133.5,14,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00763,Jamie Hill,2,Riverside Unified,Oak Ridge Elementary,SUBJ_M,485.3,420.3,-65.0,-9,At/Above Benchmark,At/Above Benchmark,Declining
STU00764,Jordan Walker,3,Riverside Unified,Oak Ridge Elementary,SUBJ_R,497.1,560.7,63.6,-3,At/Above Benchmark,On Watch,Strong Growth
STU00764,Jordan Walker,3,Riverside Unified,Oak Ridge Elementary,SUBJ_M,416.5,321.1,-95.4,-32,At/Above Benchmark,Intervention,Declining
STU00765,Riley Garcia,5,Riverside Unified,Oak Ridge Elementary,SUBJ_R,699.3,769.0,69.7,-3,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00765,Riley Garcia,5,Riverside Unified,Oak Ridge Elementary,SUBJ_M,795.0,757.8,-37.2,-3,At/Above Benchmark,At/Above Benchmark,Declining
STU00766,Emery Davis,3,Riverside Unified,Oak Ridge Elementary,SUBJ_R,679.7,608.5,-71.2,-6,At/Above Benchmark,At/Above Benchmark,Declining
STU00766,Emery Davis,3,Riverside Unified,Oak Ridge Elementary,SUBJ_M,305.8,233.7,-72.1,-2,Intervention,Intervention,Declining
STU00767,Riley Wilson,1,Riverside Unified,Oak Ridge Elementary,SUBJ_R,329.2,229.5,-99.7,-9,At/Above Benchmark,On Watch,Declining
STU00767,Riley Wilson,1,Riverside Unified,Oak Ridge Elementary,SUBJ_M,274.4,356.6,82.2,10,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00768,Quinn Thomas,3,Riverside Unified,Oak Ridge Elementary,SUBJ_R,467.2,584.8,117.6,19,On Watch,At/Above Benchmark,Strong Growth
STU00768,Quinn Thomas,3,Riverside Unified,Oak Ridge Elementary,SUBJ_M,452.2,512.2,60.0,9,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00769,Morgan Wilson,4,Riverside Unified,Oak Ridge Elementary,SUBJ_R,478.1,457.5,-20.6,19,Intervention,On Watch,Declining
STU00769,Morgan Wilson,4,Riverside Unified,Oak Ridge Elementary,SUBJ_M,646.4,675.6,29.2,19,At/Above Benchmark,At/Above Benchmark,On Track
STU00770,Jamie Hill,5,Riverside Unified,Oak Ridge Elementary,SUBJ_R,792.7,856.2,63.5,6,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00770,Jamie Hill,5,Riverside Unified,Oak Ridge Elementary,SUBJ_M,660.7,589.8,-70.9,-22,At/Above Benchmark,On Watch,Declining
STU00771,Casey Martinez,3,Riverside Unified,Oak Ridge Elementary,SUBJ_R,328.5,445.0,116.5,10,Intervention,On Watch,Strong Growth
STU00771,Casey Martinez,3,Riverside Unified,Oak Ridge Elementary,SUBJ_M,400.6,576.2,175.6,28,On Watch,At/Above Benchmark,Strong Growth
STU00772,Parker Chen,2,Riverside Unified,Oak Ridge Elementary,SUBJ_R,547.8,628.8,81.0,9,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00772,Parker Chen,2,Riverside Unified,Oak Ridge Elementary,SUBJ_M,374.6,370.3,-4.3,-6,On Watch,On Watch,Flat
STU00773,Micah Lopez,2,Riverside Unified,Oak Ridge Elementary,SUBJ_R,483.6,551.7,68.1,6,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00773,Micah Lopez,2,Riverside Unified,Oak Ridge Elementary,SUBJ_M,196.5,265.5,69.0,5,Intervention,Intervention,Strong Growth
STU00774,Casey Johnson,K,Riverside Unified,Oak Ridge Elementary,SUBJ_R,397.6,358.5,-39.1,5,At/Above Benchmark,At/Above Benchmark,Declining
STU00774,Casey Johnson,K,Riverside Unified,Oak Ridge Elementary,SUBJ_M,50.0,151.7,101.7,13,On Watch,On Watch,Strong Growth
STU00775,Sage Lee,3,Riverside Unified,Oak Ridge Elementary,SUBJ_R,541.2,714.2,173.0,14,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00775,Sage Lee,3,Riverside Unified,Oak Ridge Elementary,SUBJ_M,469.0,581.9,112.9,19,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00776,Emery Chen,5,Riverside Unified,Oak Ridge Elementary,SUBJ_R,642.5,740.0,97.5,27,On Watch,At/Above Benchmark,Strong Growth
STU00776,Emery Chen,5,Riverside Unified,Oak Ridge Elementary,SUBJ_M,654.8,690.2,35.4,6,On Watch,At/Above Benchmark,Strong Growth
STU00777,Kai Nguyen,3,Riverside Unified,Oak Ridge Elementary,SUBJ_R,514.0,475.3,-38.7,-11,At/Above Benchmark,On Watch,Declining
STU00777,Kai Nguyen,3,Riverside Unified,Oak Ridge Elementary,SUBJ_M,559.7,628.9,69.2,5,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00778,Jordan Patel,4,Riverside Unified,Oak Ridge Elementary,SUBJ_R,381.6,559.3,177.7,26,Intervention,At/Above Benchmark,Strong Growth
STU00778,Jordan Patel,4,Riverside Unified,Oak Ridge Elementary,SUBJ_M,791.7,842.2,50.5,8,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00779,Jamie Hill,3,Riverside Unified,Oak Ridge Elementary,SUBJ_R,599.3,618.0,18.7,2,At/Above Benchmark,At/Above Benchmark,On Track
STU00779,Jamie Hill,3,Riverside Unified,Oak Ridge Elementary,SUBJ_M,494.6,589.1,94.5,11,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00780,Noa Johnson,K,Riverside Unified,Oak Ridge Elementary,SUBJ_R,322.5,447.4,124.9,17,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00780,Noa Johnson,K,Riverside Unified,Oak Ridge Elementary,SUBJ_M,190.3,342.9,152.6,27,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00781,Jordan Kim,1,Riverside Unified,Oak Ridge Elementary,SUBJ_R,461.0,624.3,163.3,14,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00781,Jordan Kim,1,Riverside Unified,Oak Ridge Elementary,SUBJ_M,375.8,418.6,42.8,2,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00782,Morgan Davis,K,Riverside Unified,Oak Ridge Elementary,SUBJ_R,105.5,132.0,26.5,-5,On Watch,On Watch,On Track
STU00782,Morgan Davis,K,Riverside Unified,Oak Ridge Elementary,SUBJ_M,280.4,312.0,31.6,31,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00783,Jamie Johnson,1,Riverside Unified,Oak Ridge Elementary,SUBJ_R,423.6,559.3,135.7,11,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00783,Jamie Johnson,1,Riverside Unified,Oak Ridge Elementary,SUBJ_M,160.4,75.5,-84.9,-4,Intervention,Intervention,Declining
STU00784,Casey Lopez,5,Riverside Unified,Oak Ridge Elementary,SUBJ_R,763.8,735.8,-28.0,-6,At/Above Benchmark,At/Above Benchmark,Declining
STU00784,Casey Lopez,5,Riverside Unified,Oak Ridge Elementary,SUBJ_M,644.4,738.2,93.8,9,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00785,Quinn Rivera,1,Riverside Unified,Oak Ridge Elementary,SUBJ_R,524.5,518.9,-5.6,0,At/Above Benchmark,At/Above Benchmark,Declining
STU00785,Quinn Rivera,1,Riverside Unified,Oak Ridge Elementary,SUBJ_M,300.2,334.4,34.2,7,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00786,Avery Walker,4,Riverside Unified,Oak Ridge Elementary,SUBJ_R,809.6,864.4,54.8,25,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00786,Avery Walker,4,Riverside Unified,Oak Ridge Elementary,SUBJ_M,615.4,657.5,42.1,1,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00787,Jordan Chen,4,Riverside Unified,Oak Ridge Elementary,SUBJ_R,560.3,642.3,82.0,10,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00787,Jordan Chen,4,Riverside Unified,Oak Ridge Elementary,SUBJ_M,558.1,706.7,148.6,22,On Watch,At/Above Benchmark,Strong Growth
STU00788,Morgan Young,1,Riverside Unified,Oak Ridge Elementary,SUBJ_R,378.3,431.8,53.5,10,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00788,Morgan Young,1,Riverside Unified,Oak Ridge Elementary,SUBJ_M,97.5,137.7,40.2,12,Intervention,On Watch,Strong Growth
STU00789,Logan Thomas,K,Riverside Unified,Oak Ridge Elementary,SUBJ_R,50.0,120.1,70.1,17,Intervention,On Watch,Strong Growth
STU00789,Logan Thomas,K,Riverside Unified,Oak Ridge Elementary,SUBJ_M,102.5,253.5,151.0,21,On Watch,At/Above Benchmark,Strong Growth
STU00790,Micah Smith,K,Riverside Unified,Oak Ridge Elementary,SUBJ_R,288.2,199.9,-88.3,0,At/Above Benchmark,At/Above Benchmark,Declining
STU00790,Micah Smith,K,Riverside Unified,Oak Ridge Elementary,SUBJ_M,320.9,441.2,120.3,9,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00791,Noa Hill,2,Riverside Unified,Oak Ridge Elementary,SUBJ_R,474.8,476.3,1.5,2,At/Above Benchmark,At/Above Benchmark,Flat
STU00791,Noa Hill,2,Riverside Unified,Oak Ridge Elementary,SUBJ_M,511.7,596.8,85.1,15,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00792,Parker Garcia,4,Riverside Unified,Oak Ridge Elementary,SUBJ_R,815.2,815.1,-0.1,0,At/Above Benchmark,At/Above Benchmark,Flat
STU00792,Parker Garcia,4,Riverside Unified,Oak Ridge Elementary,SUBJ_M,513.0,567.7,54.7,-5,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00793,Parker Lee,5,Riverside Unified,Oak Ridge Elementary,SUBJ_R,809.9,827.5,17.6,-1,At/Above Benchmark,At/Above Benchmark,On Track
STU00793,Parker Lee,5,Riverside Unified,Oak Ridge Elementary,SUBJ_M,631.2,791.8,160.6,18,On Watch,At/Above Benchmark,Strong Growth
STU00794,Noa Thomas,1,Riverside Unified,Oak Ridge Elementary,SUBJ_R,315.2,352.6,37.4,14,On Watch,At/Above Benchmark,Strong Growth
STU00794,Noa Thomas,1,Riverside Unified,Oak Ridge Elementary,SUBJ_M,238.6,226.3,-12.3,1,On Watch,On Watch,Declining
STU00795,Reese Davis,4,Riverside Unified,Oak Ridge Elementary,SUBJ_R,545.3,524.8,-20.5,-12,At/Above Benchmark,On Watch,Declining
STU00795,Reese Davis,4,Riverside Unified,Oak Ridge Elementary,SUBJ_M,578.3,488.3,-90.0,-18,At/Above Benchmark,On Watch,Declining
STU00796,Jordan Johnson,K,Riverside Unified,Oak Ridge Elementary,SUBJ_R,219.6,313.1,93.5,15,On Watch,At/Above Benchmark,Strong Growth
STU00796,Jordan Johnson,K,Riverside Unified,Oak Ridge Elementary,SUBJ_M,317.1,262.6,-54.5,-10,At/Above Benchmark,At/Above Benchmark,Declining
STU00797,Micah Patel,4,Riverside Unified,Oak Ridge Elementary,SUBJ_R,683.5,777.8,94.3,12,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00797,Micah Patel,4,Riverside Unified,Oak Ridge Elementary,SUBJ_M,518.0,604.3,86.3,15,On Watch,At/Above Benchmark,Strong Growth
STU00798,Riley Chen,K,Riverside Unified,Oak Ridge Elementary,SUBJ_R,72.3,176.4,104.1,23,Intervention,On Watch,Strong Growth
STU00798,Riley Chen,K,Riverside Unified,Oak Ridge Elementary,SUBJ_M,421.2,551.9,130.7,9,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00799,Reese Lee,K,Riverside Unified,Oak Ridge Elementary,SUBJ_R,178.4,101.5,-76.9,-19,At/Above Benchmark,Intervention,Declining
STU00799,Reese Lee,K,Riverside Unified,Oak Ridge Elementary,SUBJ_M,359.4,493.6,134.2,12,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00800,Emery Davis,1,Riverside Unified,Oak Ridge Elementary,SUBJ_R,209.0,167.8,-41.2,-8,On Watch,Intervention,Declining
STU00800,Emery Davis,1,Riverside Unified,Oak Ridge Elementary,SUBJ_M,212.7,133.4,-79.3,-12,On Watch,Intervention,Declining
STU00801,Kai Rivera,8,Riverside Unified,Riverside Middle,SUBJ_R,1114.6,1174.8,60.2,0,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00801,Kai Rivera,8,Riverside Unified,Riverside Middle,SUBJ_M,931.6,1042.5,110.9,15,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU00802,Reese Young,8,Riverside Unified,Riverside Middle,SUBJ_R,812.0,958.0,146.0,30,Intervention,At/Above Benchmark,Strong Growth
